#frequency	noise-free	noisy
84357.0021	0.000000E+00	5.284317E-02
84357.4904	0.000000E+00	6.107392E-02
84357.9786	0.000000E+00	-6.282332E-02
84358.4669	0.000000E+00	-1.124588E-01
84358.9551	0.000000E+00	3.517185E-02
84359.4434	0.000000E+00	2.443433E-01
84359.9316	0.000000E+00	3.878776E-02
84360.4199	0.000000E+00	-5.365334E-02
84360.9081	0.000000E+00	1.165043E-01
84361.3964	0.000000E+00	3.245443E-02
84361.8846	0.000000E+00	-1.832715E-02
84362.3729	0.000000E+00	-1.967595E-01
84362.8611	0.000000E+00	2.267085E-01
84363.3494	0.000000E+00	1.583737E-01
84363.8376	0.000000E+00	-1.208322E-01
84364.3259	0.000000E+00	2.243530E-01
84364.8141	0.000000E+00	-5.348319E-02
84365.3024	0.000000E+00	4.369930E-02
84365.7906	0.000000E+00	3.764443E-02
84366.2789	0.000000E+00	-4.068734E-01
84366.7671	0.000000E+00	-5.193419E-02
84367.2554	0.000000E+00	-1.514848E-01
84367.7436	0.000000E+00	2.258932E-01
84368.2319	0.000000E+00	-1.166327E-01
84368.7201	0.000000E+00	-3.825466E-01
84369.2084	0.000000E+00	-8.140447E-02
84369.6967	0.000000E+00	7.626403E-02
84370.1849	0.000000E+00	4.539574E-01
84370.6732	0.000000E+00	-2.817474E-02
84371.1614	0.000000E+00	1.665528E-01
84371.6497	0.000000E+00	-1.629874E-01
84372.1379	0.000000E+00	3.837530E-01
84372.6262	0.000000E+00	1.217825E-01
84373.1144	0.000000E+00	-4.639023E-03
84373.6027	0.000000E+00	3.900980E-02
84374.0909	3.295029E-14	1.578178E-01
84374.5792	9.291981E-12	3.291070E-02
84375.0674	1.863503E-09	-1.354780E-01
84375.5557	1.920933E-07	-2.356920E-02
84376.0439	1.016250E-05	-1.211161E-01
84376.5322	2.759274E-04	1.880506E-01
84377.0204	3.844965E-03	-1.211913E-01
84377.5087	2.749675E-02	-5.945697E-02
84377.9969	1.009113E-01	2.779712E-01
84378.4852	1.900609E-01	3.899615E-01
84378.9734	1.837475E-01	-1.736848E-01
84379.4617	9.118414E-02	-2.417279E-01
84379.9499	2.322229E-02	1.785037E-01
84380.4382	3.035142E-03	2.053356E-02
84380.9264	2.145063E-04	-1.807827E-02
84381.4147	5.197609E-04	-3.203069E-01
84381.9030	1.233825E-02	1.854237E-01
84382.3912	1.523485E-01	3.541581E-01
84382.8795	9.644438E-01	1.210134E+00
84383.3677	3.126525E+00	3.288243E+00
84383.8560	5.202871E+00	5.279114E+00
84384.3442	4.465300E+00	4.380055E+00
84384.8325	1.972848E+00	1.847345E+00
84385.3207	4.466415E-01	2.929745E-01
84385.8090	5.180067E-02	4.378219E-01
84386.2972	3.081772E-03	-6.230520E-01
84386.7855	9.409669E-05	2.419793E-01
84387.2737	1.474648E-06	3.810708E-01
84387.7620	1.186164E-08	-7.337998E-02
84388.2502	4.896410E-11	-3.168933E-01
84388.7385	9.885081E-14	8.248718E-02
84389.2267	0.000000E+00	-2.685153E-01
84389.7150	0.000000E+00	-1.125317E-01
84390.2032	0.000000E+00	-3.978619E-01
84390.6915	0.000000E+00	-2.683271E-01
84391.1797	0.000000E+00	-6.674143E-02
84391.6680	0.000000E+00	1.597373E-02
84392.1562	0.000000E+00	2.136298E-01
84392.6445	0.000000E+00	-2.244708E-01
84393.1327	0.000000E+00	-2.729177E-01
84393.6210	0.000000E+00	1.277846E-02
84394.1093	0.000000E+00	-3.585226E-01
84394.5975	0.000000E+00	3.670132E-02
84395.0858	0.000000E+00	-1.741047E-01
84395.5740	0.000000E+00	1.351751E-01
84396.0623	0.000000E+00	-4.324449E-02
84396.5505	0.000000E+00	2.558148E-01
84397.0388	0.000000E+00	-7.059695E-01
84397.5270	0.000000E+00	1.698847E-01
84398.0153	0.000000E+00	1.000861E-01
84398.5035	0.000000E+00	2.455142E-01
84398.9918	0.000000E+00	2.460726E-01
84399.4800	0.000000E+00	-3.725741E-02
84399.9683	0.000000E+00	6.347591E-03
84400.4565	0.000000E+00	-1.467036E-01
84400.9448	0.000000E+00	-1.739417E-01
84401.4330	0.000000E+00	2.657424E-01
84401.9213	0.000000E+00	6.438610E-02
84402.4095	0.000000E+00	-1.966054E-01
84402.8978	0.000000E+00	-6.423810E-03
84403.3860	0.000000E+00	3.929411E-04
84403.8743	0.000000E+00	-1.947056E-02
84404.3625	0.000000E+00	-2.855671E-01
84404.8508	0.000000E+00	3.124561E-01
84405.3390	0.000000E+00	6.683400E-02
84405.8273	0.000000E+00	2.781345E-01
84406.3156	0.000000E+00	-2.694442E-02
84406.8038	0.000000E+00	-9.422665E-02
84407.2921	1.318010E-13	5.229461E-02
84407.7803	5.077633E-11	-3.439266E-01
84408.2686	1.035033E-08	-7.489264E-02
84408.7568	1.083120E-06	6.236877E-01
84409.2451	5.820124E-05	2.431928E-02
84409.7333	1.605908E-03	-1.185608E-01
84410.2216	2.275248E-02	2.720560E-02
84410.7098	1.654938E-01	3.990129E-01
84411.1981	6.177911E-01	8.026332E-01
84411.6863	1.183999E+00	1.491869E+00
84412.1746	1.166336E+00	1.251822E+00
84412.6628	5.905258E-01	7.850002E-01
84413.1511	1.534938E-01	3.539054E-01
84413.6393	2.057554E-02	1.607737E-01
84414.1276	4.359431E-03	-3.136582E-01
84414.6158	4.513473E-02	-3.086807E-02
84415.1041	3.528387E-01	1.226742E-01
84415.5923	1.416198E+00	1.281108E+00
84416.0806	2.916838E+00	3.211769E+00
84416.5688	3.092008E+00	2.480919E+00
84417.0571	1.687706E+00	1.560172E+00
84417.5453	4.729059E-01	1.436889E-01
84418.0336	6.795509E-02	1.215487E-01
84418.5219	5.011679E-03	4.479798E-01
84419.0101	1.897869E-04	-2.161722E-01
84419.4984	3.690714E-06	3.069635E-01
84419.9866	3.685872E-08	2.944976E-01
84420.4749	7.289909E-10	-2.164953E-02
84420.9631	8.189282E-08	2.528315E-01
84421.4514	6.378858E-06	1.797109E-01
84421.9396	2.551890E-04	-2.748410E-01
84422.4279	5.243206E-03	1.581345E-01
84422.9161	5.532461E-02	-4.790404E-02
84423.4044	2.997209E-01	5.047429E-01
84423.8926	8.335333E-01	7.981117E-01
84424.3809	1.190905E+00	1.023598E+00
84424.8691	8.748734E-01	1.272027E+00
84425.3574	3.302173E-01	2.915524E-01
84425.8456	6.398375E-02	2.883811E-01
84426.3339	6.365115E-03	1.273419E-02
84426.8221	3.251806E-04	1.212846E-01
84427.3104	8.532145E-06	-1.586690E-01
84427.7986	1.149770E-07	-3.034152E-01
84428.2869	7.957479E-10	-1.291930E-01
84428.7751	2.833719E-12	-7.044910E-02
84429.2634	0.000000E+00	-3.333411E-01
84429.7516	0.000000E+00	-1.220614E-01
84430.2399	0.000000E+00	1.443498E-01
84430.7282	0.000000E+00	5.818299E-02
84431.2164	0.000000E+00	9.576969E-02
84431.7047	0.000000E+00	-6.080487E-02
84432.1929	0.000000E+00	-1.231659E-01
84432.6812	0.000000E+00	7.050445E-02
84433.1694	0.000000E+00	-1.066187E-01
84433.6577	0.000000E+00	1.384453E-01
84434.1459	0.000000E+00	-4.257638E-01
84434.6342	0.000000E+00	-4.413437E-01
84435.1224	0.000000E+00	4.032985E-02
84435.6107	0.000000E+00	-4.852744E-02
84436.0989	0.000000E+00	-5.850095E-02
84436.5872	0.000000E+00	-7.848021E-02
84437.0754	0.000000E+00	-2.132792E-01
84437.5637	0.000000E+00	3.466696E-01
84438.0519	0.000000E+00	-1.212720E-01
84438.5402	0.000000E+00	3.325812E-01
84439.0284	0.000000E+00	1.503306E-01
84439.5167	0.000000E+00	1.340016E-02
84440.0049	0.000000E+00	-2.498322E-01
84440.4932	0.000000E+00	6.308380E-03
84440.9814	0.000000E+00	8.934891E-02
84441.4697	0.000000E+00	-1.773901E-01
84441.9580	0.000000E+00	2.360740E-01
84442.4462	0.000000E+00	-2.116209E-02
84442.9345	0.000000E+00	-3.036297E-01
84443.4227	0.000000E+00	6.188923E-02
84443.9110	0.000000E+00	-1.386925E-01
84444.3992	0.000000E+00	-1.902420E-02
84444.8875	0.000000E+00	-7.128349E-02
84445.3757	0.000000E+00	6.909810E-02
84445.8640	0.000000E+00	8.942166E-02
84446.3522	0.000000E+00	1.250535E-01
84446.8405	0.000000E+00	1.077086E-01
84447.3287	0.000000E+00	-2.560989E-02
84447.8170	6.590040E-13	1.147354E-01
84448.3052	2.349679E-10	-1.185791E-01
84448.7935	4.318400E-08	2.663066E-01
84449.2817	4.077917E-06	-6.513970E-02
84449.7700	1.978632E-04	-6.579893E-02
84450.2582	4.932877E-03	-1.110526E-01
84450.7465	6.318502E-02	3.256264E-01
84451.2347	4.156959E-01	6.012363E-01
84451.7230	1.405053E+00	1.370558E+00
84452.2112	2.458185E+00	2.525700E+00
84452.6995	2.343340E+00	2.612076E+00
84453.1877	1.614938E+00	1.208017E+00
84453.6760	1.386656E+00	1.612807E+00
84454.1643	1.136006E+00	1.154109E+00
84454.6525	5.883470E-01	6.599950E-01
84455.1408	4.476379E-01	5.440779E-01
84455.6290	1.198699E+00	1.126560E+00
84456.1173	2.314186E+00	2.208220E+00
84456.6055	2.332595E+00	2.248425E+00
84457.0938	1.211063E+00	1.448263E+00
84457.5820	3.229732E-01	5.276550E-01
84458.0703	4.421379E-02	1.236997E-01
84458.5585	3.108949E-03	-1.786345E-01
84459.0468	1.123259E-04	-2.144940E-01
84459.5350	2.085369E-06	1.699025E-01
84460.0233	1.989410E-08	-2.018479E-01
84460.5115	9.753254E-11	2.778384E-02
84460.9998	2.306513E-13	-2.117548E-01
84461.4880	0.000000E+00	-1.404926E-01
84461.9763	0.000000E+00	7.342603E-02
84462.4645	0.000000E+00	4.707943E-02
84462.9528	0.000000E+00	2.130593E-03
84463.4410	0.000000E+00	-6.830648E-02
84463.9293	0.000000E+00	-5.409689E-02
84464.4175	0.000000E+00	5.894887E-02
84464.9058	0.000000E+00	8.117774E-02
84465.3940	0.000000E+00	-9.061313E-02
84465.8823	0.000000E+00	8.127105E-02
84466.3706	0.000000E+00	-8.257954E-02
84466.8588	0.000000E+00	1.634169E-01
84467.3471	0.000000E+00	1.349044E-01
84467.8353	0.000000E+00	1.042653E-01
84468.3236	0.000000E+00	-1.983619E-01
84468.8118	0.000000E+00	-5.281753E-02
84469.3001	0.000000E+00	9.845294E-02
84469.7883	0.000000E+00	-1.493932E-01
84470.2766	0.000000E+00	-8.090370E-02
84470.7648	0.000000E+00	-1.617363E-01
84471.2531	0.000000E+00	-7.401536E-02
84471.7413	0.000000E+00	7.712055E-03
84472.2296	0.000000E+00	-2.953388E-01
84472.7178	0.000000E+00	1.796221E-01
84473.2061	5.272027E-13	-9.800612E-02
84473.6943	1.750972E-10	3.047992E-01
84474.1826	3.055818E-08	1.127802E-01
84474.6708	2.741494E-06	3.266211E-01
84475.1591	1.264247E-04	-3.360348E-02
84475.6473	2.996810E-03	-6.778792E-03
84476.1356	3.651311E-02	1.393652E-01
84476.6238	2.286162E-01	1.441994E-01
84477.1121	7.353925E-01	1.153842E+00
84477.6003	1.216004E+00	1.137000E+00
84478.0886	1.034715E+00	1.053599E+00
84478.5769	4.528820E-01	8.566369E-01
84479.0651	1.018508E-01	-2.686928E-01
84479.5534	1.176894E-02	-3.835283E-03
84480.0416	6.989356E-04	-3.960436E-01
84480.5299	2.133606E-05	-1.547811E-01
84481.0181	3.347922E-07	2.660426E-01
84481.5064	2.700364E-09	-1.011014E-01
84481.9946	1.120305E-11	3.341599E-01
84482.4829	3.295016E-14	-5.172387E-02
84482.9711	0.000000E+00	2.055912E-01
84483.4594	3.295015E-14	3.266160E-01
84483.9476	1.275171E-11	2.284990E-01
84484.4359	3.033259E-09	1.049094E-01
84484.9241	3.710028E-07	-7.662300E-02
84485.4124	2.332940E-05	-5.266565E-02
84485.9006	7.541986E-04	2.100405E-01
84486.3889	1.253477E-02	5.239018E-01
84486.8771	1.070884E-01	5.767723E-02
84487.3654	4.701416E-01	5.009335E-01
84487.8536	1.060728E+00	1.087767E+00
84488.3419	1.231243E+00	1.106459E+00
84488.8301	7.355777E-01	1.156352E+00
84489.3184	2.259329E-01	8.161473E-03
84489.8066	3.565769E-02	7.127964E-02
84490.2949	2.896002E-03	-8.173568E-02
84490.7832	3.327551E-04	4.577557E-02
84491.2714	6.533682E-03	-1.921088E-01
84491.7597	1.033676E-01	3.179196E-02
84492.2479	8.402461E-01	8.675302E-01
84492.7362	3.500284E+00	3.894541E+00
84493.2244	7.479864E+00	7.838086E+00
84493.7127	8.263201E+00	8.143276E+00
84494.2009	4.728423E+00	4.907802E+00
84494.6892	1.390613E+00	1.587397E+00
84495.1774	2.095037E-01	-2.456241E-01
84495.6657	1.620114E-02	-2.363599E-02
84496.1539	6.439648E-04	-1.022806E-01
84496.6422	1.316015E-05	3.246643E-02
84497.1304	1.382776E-07	-1.292262E-02
84497.6187	7.470126E-10	1.561022E-02
84498.1069	2.075859E-12	-1.046691E-02
84498.5952	0.000000E+00	8.306284E-02
84499.0834	0.000000E+00	3.911840E-02
84499.5717	0.000000E+00	-7.142926E-02
84500.0599	0.000000E+00	8.359080E-03
84500.5482	0.000000E+00	3.094744E-02
84501.0364	0.000000E+00	-1.129468E-01
84501.5247	0.000000E+00	-1.562717E-01
84502.0129	0.000000E+00	1.545014E-01
84502.5012	0.000000E+00	1.648916E-01
84502.9895	0.000000E+00	3.633234E-01
84503.4777	1.318005E-13	8.572331E-03
84503.9660	5.272021E-11	1.024061E-01
84504.4542	1.068701E-08	-6.879405E-02
84504.9425	1.114445E-06	-5.491887E-02
84505.4307	5.976584E-05	6.022758E-03
84505.9190	1.648310E-03	-2.810380E-01
84506.4072	2.337775E-02	1.604326E-01
84506.8955	1.704775E-01	7.392746E-03
84507.3837	6.389817E-01	6.654891E-01
84507.8720	1.231433E+00	1.029924E+00
84508.3602	1.221708E+00	1.214086E+00
84508.8485	6.239476E-01	5.893980E-01
84509.3367	1.638399E-01	2.757101E-01
84509.8250	2.211314E-02	-9.660403E-03
84510.3132	1.534564E-03	-2.866625E-03
84510.8015	5.477260E-05	1.162250E-01
84511.2897	2.187344E-06	-6.276473E-02
84511.7780	8.745767E-05	1.947994E-02
84512.2662	3.326780E-03	7.451613E-02
84512.7545	6.508667E-02	-8.413201E-02
84513.2427	6.543516E-01	4.114593E-01
84513.7310	3.371321E+00	3.186286E+00
84514.2192	8.890308E+00	9.049112E+00
84514.7075	1.210477E+01	1.191127E+01
84515.1958	8.576614E+00	8.539940E+00
84515.6840	3.135463E+00	3.081303E+00
84516.1723	5.866135E-01	1.012535E+00
84516.6605	5.625401E-02	3.073052E-01
84517.1488	2.772319E-03	-2.618366E-01
84517.6370	7.026406E-05	-1.433019E-01
84518.1253	9.159228E-07	-1.048449E-01
84518.6135	6.140748E-09	-3.523317E-01
84519.1018	2.118692E-11	-2.168499E-02
84519.5900	3.295011E-14	-1.570433E-01
84520.0783	0.000000E+00	6.058594E-02
84520.5665	0.000000E+00	6.551067E-02
84521.0548	0.000000E+00	1.825767E-01
84521.5430	0.000000E+00	3.399742E-01
84522.0313	0.000000E+00	-4.168638E-01
84522.5195	0.000000E+00	-1.949354E-01
84523.0078	0.000000E+00	2.748094E-02
84523.4960	0.000000E+00	-1.788064E-01
84523.9843	0.000000E+00	1.475752E-02
84524.4725	0.000000E+00	1.226490E-01
84524.9608	0.000000E+00	-9.398090E-02
84525.4490	0.000000E+00	-2.938736E-01
84525.9373	0.000000E+00	-1.165364E-01
84526.4255	0.000000E+00	3.312945E-01
84526.9138	0.000000E+00	-4.002331E-01
84527.4021	0.000000E+00	1.763494E-02
84527.8903	0.000000E+00	1.265590E-01
84528.3786	0.000000E+00	1.855823E-01
84528.8668	0.000000E+00	-7.069011E-02
84529.3551	0.000000E+00	-8.302053E-02
84529.8433	0.000000E+00	-1.468199E-01
84530.3316	0.000000E+00	1.322940E-01
84530.8198	0.000000E+00	-2.117078E-01
84531.3081	0.000000E+00	3.225712E-02
84531.7963	0.000000E+00	1.659885E-02
84532.2846	0.000000E+00	9.681528E-02
84532.7728	0.000000E+00	-2.632053E-03
84533.2611	0.000000E+00	6.352748E-02
84533.7493	0.000000E+00	-1.612856E-02
84534.2376	0.000000E+00	1.328622E-01
84534.7258	0.000000E+00	-8.175123E-02
84535.2141	0.000000E+00	-9.393761E-02
84535.7023	0.000000E+00	1.205314E-01
84536.1906	0.000000E+00	-4.455817E-02
84536.6788	0.000000E+00	2.341298E-01
84537.1671	0.000000E+00	4.172802E-02
84537.6553	0.000000E+00	-1.758721E-01
84538.1436	0.000000E+00	-1.691970E-02
84538.6318	0.000000E+00	6.464727E-02
84539.1201	0.000000E+00	6.582628E-02
84539.6084	0.000000E+00	2.059497E-01
84540.0966	0.000000E+00	-2.606940E-01
84540.5849	0.000000E+00	2.542885E-01
84541.0731	0.000000E+00	1.896775E-02
84541.5614	0.000000E+00	1.050948E-01
84542.0496	0.000000E+00	-1.685084E-01
84542.5379	9.885025E-14	1.367926E-01
84543.0261	4.580061E-11	8.480951E-02
84543.5144	1.053058E-08	5.052805E-02
84544.0026	1.245891E-06	-1.214520E-01
84544.4909	7.585208E-05	-3.905402E-02
84544.9791	2.376365E-03	-1.340640E-01
84545.4674	3.830841E-02	-8.951345E-02
84545.9556	3.176559E-01	1.392631E-02
84546.4439	1.353706E+00	1.399687E+00
84546.9321	2.965684E+00	3.198281E+00
84547.4204	3.350333E+00	3.269797E+00
84547.9086	1.953551E+00	1.813752E+00
84548.3969	5.861323E-01	8.206022E-01
84548.8851	9.036198E-02	8.766685E-02
84549.3734	7.164954E-03	2.689843E-01
84549.8616	3.636804E-04	7.791780E-02
84550.3499	1.997849E-03	3.016397E-01
84550.8381	2.856055E-02	1.599462E-01
84551.3264	2.107104E-01	3.406232E-01
84551.8147	7.994739E-01	5.604925E-01
84552.3029	1.560599E+00	2.006428E+00
84552.7912	1.569735E+00	1.572040E+00
84553.2794	8.136155E-01	8.907583E-01
84553.7677	2.169652E-01	1.641092E-01
84554.2559	2.975479E-02	3.292490E-01
84554.7442	2.099438E-03	2.026615E-01
84555.2324	7.623006E-05	-2.415400E-01
84555.7207	1.424440E-06	1.951903E-01
84556.2089	1.369803E-08	3.051710E-01
84556.6972	6.777829E-11	3.076921E-03
84557.1854	1.647503E-13	1.181154E-01
84557.6737	0.000000E+00	-6.185143E-02
84558.1619	0.000000E+00	-1.186783E-01
84558.6502	0.000000E+00	2.129329E-01
84559.1384	0.000000E+00	2.244936E-02
84559.6267	0.000000E+00	1.045453E-01
84560.1149	0.000000E+00	3.133308E-01
84560.6032	0.000000E+00	-2.443886E-01
84561.0914	0.000000E+00	6.782827E-02
84561.5797	0.000000E+00	1.576616E-01
84562.0679	0.000000E+00	-7.738647E-03
84562.5562	1.133482E-11	4.172529E-01
84563.0444	4.108576E-09	1.303129E-01
84563.5327	7.661084E-07	-3.623248E-01
84564.0210	7.353316E-05	-1.981613E-02
84564.5092	3.633032E-03	8.763902E-02
84564.9975	9.238220E-02	1.985288E-01
84565.4857	1.207121E+00	1.255789E+00
84565.9740	8.040080E+00	7.973239E+00
84566.4622	2.696861E+01	2.711779E+01
84566.9505	4.642309E+01	4.630039E+01
84567.4387	4.295389E+01	4.317663E+01
84567.9270	2.115941E+01	2.131003E+01
84568.4152	5.298007E+00	5.215706E+00
84568.9035	6.693847E-01	5.001592E-01
84569.3917	4.323922E-02	3.702503E-02
84569.8800	1.436307E-03	-1.821694E-01
84570.3682	2.455743E-05	-1.479425E-01
84570.8565	2.161289E-07	2.694864E-02
84571.3447	9.791107E-10	-1.351623E-01
84571.8330	2.273553E-12	4.413234E-03
84572.3212	0.000000E+00	1.564867E-01
84572.8095	0.000000E+00	-1.986983E-01
84573.2977	0.000000E+00	-2.493922E-01
84573.7860	0.000000E+00	4.472379E-02
84574.2742	0.000000E+00	-1.029365E-01
84574.7625	0.000000E+00	-2.458763E-01
84575.2507	0.000000E+00	1.306255E-01
84575.7390	0.000000E+00	1.040921E-01
84576.2273	0.000000E+00	-1.361242E-01
84576.7155	0.000000E+00	2.344560E-01
84577.2038	0.000000E+00	-1.750085E-01
84577.6920	0.000000E+00	9.494913E-02
84578.1803	0.000000E+00	-5.983381E-02
84578.6685	0.000000E+00	1.502554E-01
84579.1568	0.000000E+00	-8.767562E-02
84579.6450	0.000000E+00	-9.851218E-02
84580.1333	0.000000E+00	2.284263E-02
84580.6215	0.000000E+00	-1.859913E-01
84581.1098	0.000000E+00	-2.941380E-01
84581.5980	0.000000E+00	4.496401E-02
84582.0863	0.000000E+00	1.110722E-01
84582.5745	0.000000E+00	-4.053715E-01
84583.0628	0.000000E+00	2.656216E-01
84583.5510	0.000000E+00	1.157633E-01
84584.0393	0.000000E+00	-3.382773E-01
84584.5275	0.000000E+00	-4.702654E-01
84585.0158	0.000000E+00	-4.106431E-01
84585.5040	0.000000E+00	4.928221E-02
84585.9923	0.000000E+00	-3.203633E-01
84586.4805	0.000000E+00	7.783596E-02
84586.9688	0.000000E+00	3.135517E-01
84587.4570	0.000000E+00	3.863810E-01
84587.9453	0.000000E+00	1.467947E-01
84588.4336	0.000000E+00	1.331198E-02
84588.9218	0.000000E+00	1.407478E-01
84589.4101	0.000000E+00	3.548010E-01
84589.8983	0.000000E+00	3.289491E-03
84590.3866	0.000000E+00	-6.675749E-02
84590.8748	0.000000E+00	-1.405380E-01
84591.3631	0.000000E+00	6.364090E-02
84591.8513	0.000000E+00	4.675617E-02
84592.3396	0.000000E+00	-4.534068E-02
84592.8278	0.000000E+00	-2.174713E-01
84593.3161	0.000000E+00	1.983402E-01
84593.8043	0.000000E+00	-8.600256E-02
84594.2926	0.000000E+00	1.505055E-01
84594.7808	0.000000E+00	3.610863E-01
84595.2691	0.000000E+00	2.180475E-01
84595.7573	0.000000E+00	-4.228583E-02
84596.2456	0.000000E+00	2.215863E-01
84596.7338	0.000000E+00	-3.201931E-03
84597.2221	0.000000E+00	-8.633917E-02
84597.7103	0.000000E+00	3.558028E-03
84598.1986	0.000000E+00	7.230654E-02
84598.6868	0.000000E+00	-9.964700E-02
84599.1751	0.000000E+00	5.290097E-02
84599.6633	0.000000E+00	-1.095829E-01
84600.1516	0.000000E+00	-5.389638E-02
84600.6399	0.000000E+00	1.153311E-01
84601.1281	0.000000E+00	2.822223E-02
84601.6164	0.000000E+00	3.045667E-01
84602.1046	0.000000E+00	3.759034E-01
84602.5929	0.000000E+00	3.717956E-03
84603.0811	0.000000E+00	-1.878453E-01
84603.5694	0.000000E+00	-1.709610E-01
84604.0576	0.000000E+00	-3.758283E-01
84604.5459	0.000000E+00	-3.019428E-01
84605.0341	0.000000E+00	9.967733E-02
84605.5224	0.000000E+00	-2.303920E-02
84606.0106	0.000000E+00	9.006048E-02
84606.4989	0.000000E+00	-7.744188E-03
84606.9871	0.000000E+00	4.198098E-01
84607.4754	0.000000E+00	7.298622E-02
84607.9636	0.000000E+00	-7.108201E-02
84608.4519	0.000000E+00	-1.281697E-01
84608.9401	0.000000E+00	-3.007241E-02
84609.4284	0.000000E+00	-9.508157E-02
84609.9166	0.000000E+00	7.499715E-02
84610.4049	0.000000E+00	-3.842533E-01
84610.8931	0.000000E+00	5.704101E-02
84611.3814	0.000000E+00	-2.596732E-01
84611.8696	0.000000E+00	2.839579E-01
84612.3579	0.000000E+00	1.642739E-01
84612.8462	0.000000E+00	-1.494154E-01
84613.3344	0.000000E+00	2.026683E-01
84613.8227	0.000000E+00	-3.059119E-01
84614.3109	0.000000E+00	1.912832E-01
84614.7992	0.000000E+00	6.340836E-02
84615.2874	0.000000E+00	2.405557E-01
84615.7757	0.000000E+00	-1.909588E-01
84616.2639	0.000000E+00	-1.310361E-01
84616.7522	0.000000E+00	2.760050E-02
84617.2404	0.000000E+00	3.784791E-02
84617.7287	0.000000E+00	4.658191E-02
84618.2169	0.000000E+00	-3.682015E-01
84618.7052	0.000000E+00	8.104072E-02
84619.1934	0.000000E+00	-1.363214E-01
84619.6817	0.000000E+00	-3.337602E-01
84620.1699	0.000000E+00	1.957991E-01
84620.6582	0.000000E+00	8.467366E-02
84621.1464	0.000000E+00	4.328984E-01
84621.6347	0.000000E+00	-1.624665E-02
84622.1229	0.000000E+00	-1.821015E-01
84622.6112	0.000000E+00	1.637641E-02
84623.0994	0.000000E+00	-2.163200E-01
84623.5877	0.000000E+00	-1.412872E-01
84624.0759	0.000000E+00	-5.801521E-02
84624.5642	0.000000E+00	6.827371E-02
84625.0525	0.000000E+00	-2.291699E-01
84625.5407	0.000000E+00	-1.939776E-01
84626.0290	0.000000E+00	-1.264790E-01
84626.5172	0.000000E+00	4.165711E-01
84627.0055	0.000000E+00	2.536998E-02
84627.4937	0.000000E+00	-3.088023E-01
84627.9820	0.000000E+00	4.950808E-02
84628.4702	0.000000E+00	-3.534466E-01
84628.9585	0.000000E+00	-3.837558E-01
84629.4467	0.000000E+00	1.825972E-01
84629.9350	0.000000E+00	-4.207313E-02
84630.4232	0.000000E+00	2.893450E-01
84630.9115	0.000000E+00	1.613058E-01
84631.3997	0.000000E+00	3.150914E-01
84631.8880	0.000000E+00	-1.321281E-01
84632.3762	0.000000E+00	-1.128968E-01
84632.8645	0.000000E+00	1.197562E-01
84633.3527	0.000000E+00	1.461695E-01
84633.8410	0.000000E+00	-1.590866E-01
84634.3292	0.000000E+00	3.102922E-01
84634.8175	0.000000E+00	6.636058E-02
84635.3057	0.000000E+00	-6.624928E-03
84635.7940	0.000000E+00	-4.872595E-01
84636.2823	0.000000E+00	-1.051020E-01
84636.7705	0.000000E+00	1.228865E-01
84637.2588	0.000000E+00	-2.590309E-02
84637.7470	0.000000E+00	1.781302E-01
84638.2353	0.000000E+00	1.006662E-01
84638.7235	0.000000E+00	1.790421E-01
84639.2118	0.000000E+00	2.330160E-01
84639.7000	0.000000E+00	5.302623E-01
84640.1883	0.000000E+00	6.663881E-02
84640.6765	0.000000E+00	-2.025122E-01
84641.1648	0.000000E+00	-3.591337E-01
84641.6530	0.000000E+00	-1.365048E-03
84642.1413	0.000000E+00	1.288608E-01
84642.6295	0.000000E+00	4.789727E-02
84643.1178	0.000000E+00	1.470619E-01
84643.6060	0.000000E+00	-3.924275E-01
84644.0943	0.000000E+00	1.768867E-01
84644.5825	0.000000E+00	-1.902320E-01
84645.0708	0.000000E+00	5.910658E-02
84645.5590	0.000000E+00	4.134915E-01
84646.0473	0.000000E+00	-1.246973E-01
84646.5355	0.000000E+00	2.126012E-01
84647.0238	0.000000E+00	1.645055E-01
84647.5120	0.000000E+00	-4.022113E-01
84648.0003	0.000000E+00	8.588176E-02
84648.4886	0.000000E+00	3.264838E-01
84648.9768	0.000000E+00	1.512930E-01
84649.4651	0.000000E+00	3.650422E-01
84649.9533	0.000000E+00	-5.957426E-02
84650.4416	0.000000E+00	-1.290607E-01
84650.9298	0.000000E+00	2.439270E-01
84651.4181	0.000000E+00	-1.507162E-01
84651.9063	0.000000E+00	-4.432288E-01
84652.3946	0.000000E+00	-2.750512E-01
84652.8828	0.000000E+00	-1.415907E-01
84653.3711	0.000000E+00	-1.031460E-01
84653.8593	0.000000E+00	-1.119321E-01
84654.3476	0.000000E+00	-3.234645E-01
84654.8358	0.000000E+00	-3.664599E-02
84655.3241	0.000000E+00	2.491505E-02
84655.8123	0.000000E+00	-5.775786E-01
84656.3006	0.000000E+00	3.255223E-02
84656.7888	0.000000E+00	-2.238697E-01
84657.2771	0.000000E+00	-7.356064E-02
84657.7653	0.000000E+00	1.570638E-01
84658.2536	0.000000E+00	2.479550E-01
84658.7418	0.000000E+00	-1.659965E-01
84659.2301	0.000000E+00	-8.771136E-02
84659.7183	0.000000E+00	-7.177535E-02
84660.2066	0.000000E+00	-1.391598E-01
84660.6949	0.000000E+00	1.886838E-01
