#frequency	noise-free	noisy
348950.1251	1.407537E+01	1.592983E+01
348950.5253	1.892209E+01	1.660254E+01
348950.9255	2.463737E+01	2.423562E+01
348951.3257	3.099142E+01	3.248144E+01
348951.7259	3.760683E+01	3.782859E+01
348952.1261	4.399686E+01	4.217868E+01
348952.5263	4.963107E+01	4.906049E+01
348952.9265	5.401045E+01	5.111381E+01
348953.3267	5.673372E+01	6.027562E+01
348953.7269	5.754418E+01	5.743939E+01
348954.1271	5.635582E+01	5.404876E+01
348954.5273	5.326195E+01	5.400849E+01
348954.9275	4.852837E+01	4.840232E+01
348955.3277	4.256827E+01	4.261019E+01
348955.7279	3.589533E+01	4.006768E+01
348956.1281	2.905582E+01	3.137601E+01
348956.5283	2.255094E+01	2.128132E+01
348956.9285	1.676816E+01	2.155473E+01
348957.3287	1.194044E+01	9.879201E+00
348957.7289	8.142278E+00	9.227633E+00
348958.1291	5.318025E+00	6.981883E+00
348958.5293	3.328016E+00	-1.031799E+00
348958.9295	1.996295E+00	3.699846E+00
348959.3297	1.148241E+00	2.558357E+00
348959.7299	6.335024E-01	1.548749E+00
348960.1301	3.353335E-01	2.261529E+00
348960.5303	1.703311E-01	1.363942E+00
348960.9305	8.303272E-02	-4.265132E-01
348961.3307	3.884844E-02	6.935349E-02
348961.7309	1.744557E-02	6.743487E-01
348962.1311	7.519589E-03	2.739852E+00
348962.5313	3.111040E-03	5.091228E-01
348962.9315	1.235442E-03	-3.792691E+00
348963.3317	4.709181E-04	-3.898988E+00
348963.7319	1.722962E-04	-5.997536E+00
348964.1321	6.050803E-05	4.385583E+00
348964.5323	2.039660E-05	-1.834594E+00
348964.9325	6.599483E-06	-1.713485E+00
348965.3327	2.049602E-06	9.806237E-01
348965.7329	6.109932E-07	3.099153E+00
348966.1331	1.748279E-07	-2.748925E+00
348966.5333	4.801670E-08	-5.938650E+00
348966.9335	1.265847E-08	-3.370244E+00
348967.3337	3.203149E-09	3.722159E-01
348967.7339	7.779999E-10	-2.812503E+00
348968.1341	1.813857E-10	6.668582E-01
348968.5343	4.059713E-11	-1.373627E+00
348968.9345	8.720467E-12	-2.072978E+00
348969.3347	1.797758E-12	-1.311233E+00
348969.7349	3.488187E-13	2.031395E+00
348970.1351	8.049661E-14	-6.422450E+00
348970.5353	0.000000E+00	7.992909E-01
348970.9355	0.000000E+00	-2.312806E+00
348971.3357	0.000000E+00	2.156163E-01
348971.7359	0.000000E+00	3.802881E+00
348972.1361	0.000000E+00	-6.611489E-01
348972.5363	0.000000E+00	9.956968E-01
348972.9365	0.000000E+00	-2.025803E+00
348973.3367	0.000000E+00	-2.315471E+00
348973.7369	0.000000E+00	-1.195434E+00
348974.1371	0.000000E+00	2.556129E-01
348974.5373	0.000000E+00	2.840364E+00
348974.9375	0.000000E+00	-7.627987E-01
348975.3377	0.000000E+00	-1.872533E+00
348975.7379	0.000000E+00	3.099068E+00
348976.1381	0.000000E+00	2.305120E-01
348976.5383	0.000000E+00	3.216744E+00
348976.9385	0.000000E+00	-7.757300E+00
348977.3387	0.000000E+00	3.362513E+00
348977.7389	0.000000E+00	4.439539E-01
348978.1391	0.000000E+00	4.847424E-01
348978.5393	0.000000E+00	8.075611E-01
348978.9395	0.000000E+00	8.109301E-01
348979.3397	0.000000E+00	3.123606E+00
348979.7399	0.000000E+00	4.327929E+00
348980.1401	0.000000E+00	3.440615E+00
348980.5403	0.000000E+00	1.518410E+00
348980.9405	0.000000E+00	-2.227242E+00
348981.3407	0.000000E+00	1.912139E+00
348981.7409	0.000000E+00	1.576516E+00
348982.1411	0.000000E+00	2.197120E+00
348982.5413	0.000000E+00	3.282657E+00
348982.9415	0.000000E+00	-1.847820E+00
348983.3417	0.000000E+00	-1.110023E+00
348983.7419	0.000000E+00	9.581138E-01
348984.1421	0.000000E+00	-1.207564E+00
348984.5423	0.000000E+00	-6.703221E-01
348984.9425	0.000000E+00	4.198208E-01
348985.3427	0.000000E+00	-2.580686E+00
348985.7429	0.000000E+00	-3.482617E+00
348986.1431	0.000000E+00	-1.435320E+00
348986.5433	0.000000E+00	1.723814E+00
348986.9435	0.000000E+00	2.433815E-01
348987.3437	0.000000E+00	-2.699416E+00
348987.7439	0.000000E+00	-1.169248E+00
348988.1441	0.000000E+00	-2.363132E-01
348988.5443	0.000000E+00	-4.594354E-01
348988.9445	0.000000E+00	1.679837E-01
348989.3447	0.000000E+00	9.122883E-01
348989.7449	0.000000E+00	-2.034647E+00
348990.1451	0.000000E+00	1.374787E+00
348990.5453	0.000000E+00	2.447467E+00
348990.9455	0.000000E+00	-4.834861E-01
348991.3457	0.000000E+00	-1.112012E+00
348991.7459	0.000000E+00	6.133471E-01
348992.1461	0.000000E+00	1.016291E+00
348992.5463	0.000000E+00	-5.232514E-01
348992.9465	0.000000E+00	1.839715E+00
348993.3467	0.000000E+00	-4.801973E+00
348993.7469	0.000000E+00	-8.542903E-01
348994.1471	0.000000E+00	7.767804E-01
348994.5473	0.000000E+00	1.637119E+00
348994.9475	0.000000E+00	2.381171E-01
348995.3477	0.000000E+00	-1.102432E+00
348995.7479	0.000000E+00	2.990225E+00
348996.1481	0.000000E+00	8.965315E-01
348996.5483	0.000000E+00	-2.146866E+00
348996.9485	0.000000E+00	-1.959592E+00
348997.3487	0.000000E+00	-1.482792E-01
348997.7489	0.000000E+00	5.780846E-01
348998.1491	0.000000E+00	3.190267E+00
348998.5493	0.000000E+00	-2.514675E+00
348998.9495	0.000000E+00	2.298266E+00
348999.3497	0.000000E+00	3.137671E-01
348999.7499	0.000000E+00	1.185452E+00
349000.1501	0.000000E+00	-5.095727E-01
349000.5503	0.000000E+00	1.048920E-01
349000.9505	0.000000E+00	-2.513928E+00
349001.3507	0.000000E+00	4.686138E+00
349001.7509	0.000000E+00	7.304154E-01
349002.1511	0.000000E+00	-1.091749E+00
349002.5513	0.000000E+00	2.413358E+00
349002.9515	0.000000E+00	-6.971341E-01
349003.3517	0.000000E+00	-4.695783E+00
349003.7519	0.000000E+00	1.433510E+00
349004.1521	0.000000E+00	-8.660340E-01
349004.5523	0.000000E+00	-3.740582E+00
349004.9525	0.000000E+00	8.516167E-01
349005.3527	0.000000E+00	4.714953E-01
349005.7529	0.000000E+00	1.921141E-01
349006.1531	0.000000E+00	-2.820177E+00
349006.5533	0.000000E+00	5.967368E-01
349006.9535	0.000000E+00	7.856478E-01
349007.3537	0.000000E+00	-2.445141E+00
349007.7539	0.000000E+00	-2.884610E+00
349008.1541	2.683211E-14	-5.611062E-01
349008.5543	8.049632E-14	1.484396E+00
349008.9545	4.293137E-13	-1.570537E+00
349009.3547	2.227065E-12	4.088727E+00
349009.7549	1.078651E-11	-3.253930E-01
349010.1551	5.017603E-11	1.998565E-01
349010.5553	2.238870E-10	-1.654240E+00
349010.9555	9.588719E-10	-1.788369E+00
349011.3557	3.942091E-09	-3.886390E-01
349011.7559	1.555645E-08	3.022473E+00
349012.1561	5.892610E-08	-2.567037E+00
349012.5563	2.142494E-07	2.782186E+00
349012.9565	7.477322E-07	2.080992E+00
349013.3567	2.504882E-06	-2.563628E+00
349013.7569	8.054582E-06	-4.691492E+00
349014.1571	2.486070E-05	-3.444187E+00
349014.5573	7.365435E-05	4.591767E-02
349014.9575	2.094585E-04	-1.154310E-01
349015.3577	5.717577E-04	3.748241E+00
349015.7579	1.498098E-03	6.689344E-01
349016.1581	3.767748E-03	-2.348750E-02
349016.5583	9.095683E-03	2.998363E+00
349016.9585	2.107645E-02	-6.880656E-02
349017.3587	4.687722E-02	-3.091831E+00
349017.7589	1.000729E-01	-4.071721E-01
349018.1591	2.050401E-01	-3.996090E+00
349018.5593	4.031736E-01	3.742620E-01
349018.9595	7.607051E-01	1.068384E+00
349019.3597	1.376960E+00	4.981545E-02
349019.7599	2.390453E+00	5.037131E+00
349020.1601	3.978575E+00	3.024512E+00
349020.5603	6.345517E+00	4.949147E+00
349020.9605	9.693760E+00	1.125861E+01
349021.3607	1.417827E+01	1.919763E+01
349021.7609	1.984983E+01	1.954588E+01
349022.1611	2.660239E+01	2.420218E+01
349022.5613	3.414451E+01	3.074090E+01
349022.9615	4.201096E+01	4.094900E+01
349023.3617	4.961714E+01	5.244014E+01
349023.7619	5.634211E+01	5.865615E+01
349024.1621	6.161595E+01	5.989775E+01
349024.5623	6.498973E+01	6.705279E+01
349024.9625	6.617914E+01	6.813482E+01
349025.3627	6.508488E+01	6.293230E+01
349025.7629	6.179828E+01	6.260599E+01
349026.1631	5.659619E+01	5.508002E+01
349026.5633	4.992129E+01	4.979883E+01
349026.9635	4.233967E+01	4.095520E+01
349027.3637	3.447183E+01	3.834390E+01
349027.7639	2.690568E+01	2.450420E+01
349028.1641	2.011282E+01	1.601025E+01
349028.5643	1.439253E+01	1.524023E+01
349028.9645	9.858306E+00	6.320675E+00
349029.3647	6.464999E+00	8.603334E+00
349029.7649	4.060873E+00	-1.683908E+00
349030.1651	2.444496E+00	3.451456E+00
349030.5653	1.411277E+00	-1.770825E+00
349030.9655	7.829170E-01	-1.396295E+00
349031.3657	4.205246E-01	3.694207E-01
349031.7659	2.262087E-01	-8.374347E-03
349032.1661	1.389175E-01	2.857620E+00
349032.5663	1.294709E-01	-8.198876E-01
349032.9665	1.983396E-01	2.751740E-01
349033.3667	3.784355E-01	4.945452E-02
349033.7669	7.440283E-01	9.288668E-01
349034.1671	1.425505E+00	-1.354910E+00
349034.5673	2.627415E+00	3.301186E+00
349034.9675	4.643610E+00	3.632155E+00
349035.3677	7.858557E+00	4.309882E+00
349035.7679	1.271985E+01	1.143109E+01
349036.1681	1.966778E+01	1.697688E+01
349036.5683	2.901889E+01	3.222052E+01
349036.9685	4.082462E+01	4.322902E+01
349037.3687	5.475514E+01	5.746408E+01
349037.7689	7.007123E+01	6.886555E+01
349038.1691	8.572164E+01	8.716212E+01
349038.5693	1.005424E+02	1.041429E+02
349038.9695	1.134765E+02	1.160323E+02
349039.3697	1.237243E+02	1.215294E+02
349039.7699	1.307817E+02	1.328920E+02
349040.1701	1.343880E+02	1.308635E+02
349040.5703	1.344414E+02	1.343472E+02
349040.9705	1.309407E+02	1.324676E+02
349041.3707	1.239838E+02	1.277982E+02
349041.7709	1.138256E+02	1.156968E+02
349042.1711	1.009618E+02	1.021829E+02
349042.5713	8.618324E+01	8.421689E+01
349042.9715	7.054079E+01	6.900401E+01
349043.3717	5.519830E+01	5.612480E+01
349043.7719	4.121363E+01	3.777850E+01
349044.1721	2.933739E+01	2.874761E+01
349044.5723	1.991186E+01	1.996188E+01
349044.9725	1.289559E+01	1.570693E+01
349045.3727	7.977888E+00	6.078527E+00
349045.7729	4.720234E+00	3.487469E+00
349046.1731	2.673855E+00	5.266437E+00
349046.5733	1.451485E+00	4.339448E+00
349046.9735	7.557062E-01	-2.194047E+00
349047.3737	3.777707E-01	-1.532728E+00
349047.7739	1.817349E-01	-5.349432E-02
349048.1741	8.468248E-02	1.058303E+00
349048.5743	3.895841E-02	8.920668E-01
349048.9745	1.864201E-02	-7.641811E-01
349049.3747	1.034123E-02	8.760553E-01
349049.7749	7.454617E-03	2.877011E+00
349050.1751	6.855151E-03	-2.548875E+00
349050.5753	7.102433E-03	2.721507E+00
349050.9755	7.543236E-03	-5.593881E-01
349051.3757	7.893096E-03	1.660041E+00
349051.7759	8.063682E-03	-2.616340E+00
349052.1761	8.113178E-03	-3.631161E-01
349052.5763	8.265412E-03	4.643924E+00
349052.9765	8.983906E-03	-2.851216E+00
349053.3767	1.110994E-02	-9.567596E-01
349053.7769	1.608318E-02	-1.459897E-01
349054.1771	2.625806E-02	1.328820E+00
349054.5773	4.530501E-02	-3.292332E+00
349054.9775	7.863842E-02	4.293421E-01
349055.3777	1.337469E-01	-2.099335E-01
349055.7779	2.202283E-01	-2.835356E+00
349056.1781	3.492849E-01	1.689235E+00
349056.5783	5.324526E-01	4.223340E+00
349056.9785	7.794633E-01	5.415940E+00
349057.3787	1.095390E+00	8.246952E-01
349057.7789	1.477547E+00	7.364931E-02
349058.1791	1.912935E+00	7.053069E+00
349058.5793	2.377155E+00	-4.674427E-02
349058.9795	2.835570E+00	8.376387E+00
349059.3797	3.247017E+00	7.884988E-01
349059.7799	3.569667E+00	1.280110E+00
349060.1801	3.767925E+00	1.058619E+00
349060.5803	3.818820E+00	4.109401E+00
349060.9805	3.716328E+00	4.032890E+00
349061.3807	3.472528E+00	1.161809E+01
349061.7809	3.115291E+00	5.745734E+00
349062.1811	2.683102E+00	2.416202E+00
349062.5813	2.218314E+00	2.604782E+00
349062.9815	1.760436E+00	1.036606E+00
349063.3817	1.340913E+00	3.617373E+00
349063.7819	9.802690E-01	5.508320E+00
349064.1821	6.877753E-01	2.429210E+00
349064.5823	4.631320E-01	9.768487E-01
349064.9825	2.993136E-01	-3.539205E+00
349065.3827	1.856612E-01	1.884739E-01
349065.7829	1.105349E-01	-6.216335E-01
349066.1831	6.316423E-02	-2.646812E+00
349066.5833	3.464528E-02	-7.126570E-01
349066.9835	1.823998E-02	-2.908425E+00
349067.3837	9.217570E-03	1.364002E+00
349067.7839	4.471187E-03	-2.246720E-01
349068.1841	2.081832E-03	-8.061853E-01
349068.5843	9.304377E-04	3.161695E+00
349068.9845	3.991739E-04	-7.805239E+00
349069.3847	1.644341E-04	3.479957E-01
349069.7849	6.520044E-05	1.071693E+00
349070.1851	2.542511E-05	2.373244E+00
349070.5853	1.147545E-05	-1.981468E+00
349070.9855	1.086942E-05	-3.051620E-01
349071.3857	2.402027E-05	-1.928663E+00
349071.7859	6.583236E-05	4.998647E+00
349072.1861	1.793737E-04	1.221486E+00
349072.5863	4.710452E-04	-4.664376E+00
349072.9865	1.187917E-03	4.259187E+00
349073.3867	2.875756E-03	-5.566311E+00
349073.7869	6.682500E-03	-2.687784E+00
349074.1871	1.490537E-02	-6.379918E+00
349074.5873	3.191236E-02	-5.912823E-01
349074.9875	6.558139E-02	1.838837E+00
349075.3877	1.293587E-01	-2.042665E+00
349075.7879	2.448977E-01	2.853369E+00
349076.1881	4.449569E-01	3.305264E-02
349076.5883	7.758072E-01	3.796100E+00
349076.9885	1.297888E+00	2.067081E+00
349077.3887	2.083062E+00	4.066066E+00
349077.7889	3.206847E+00	4.119673E+00
349078.1891	4.734802E+00	9.996298E-01
349078.5893	6.703981E+00	3.868211E+00
349078.9895	9.102768E+00	1.157741E+01
349079.3897	1.185455E+01	1.012858E+01
349079.7899	1.481146E+01	2.146853E+01
349080.1901	1.776261E+01	1.618258E+01
349080.5903	2.045763E+01	1.795291E+01
349080.9905	2.264132E+01	1.942469E+01
349081.3907	2.409247E+01	2.057468E+01
349081.7909	2.465866E+01	2.243414E+01
349082.1911	2.428078E+01	2.357645E+01
349082.5913	2.300315E+01	2.349409E+01
349082.9915	2.096827E+01	1.722757E+01
349083.3917	1.839700E+01	1.605142E+01
349083.7919	1.555783E+01	1.330768E+01
349084.1921	1.273110E+01	1.634225E+01
349084.5923	1.017533E+01	6.683181E+00
349084.9925	8.102257E+00	1.003063E+01
349085.3927	6.663926E+00	9.664478E+00
349085.7929	5.950546E+00	3.189365E+00
349086.1931	5.994488E+00	6.836295E+00
349086.5933	6.774809E+00	9.155878E+00
349086.9935	8.218884E+00	7.575634E+00
349087.3937	1.020163E+01	8.891592E+00
349087.7939	1.254617E+01	1.408042E+01
349088.1941	1.503098E+01	1.143454E+01
349088.5943	1.740668E+01	1.603000E+01
349088.9945	1.942213E+01	1.793899E+01
349089.3947	2.085552E+01	2.288452E+01
349089.7949	2.154435E+01	1.945554E+01
349090.1951	2.140803E+01	2.427524E+01
349090.5953	2.045864E+01	2.231403E+01
349090.9955	1.879752E+01	2.204423E+01
349091.3957	1.659810E+01	1.345398E+01
349091.7959	1.407758E+01	1.035291E+01
349092.1961	1.146270E+01	8.067501E+00
349092.5963	8.956616E+00	6.466246E+00
349092.9965	6.713667E+00	7.048103E+00
349093.3967	4.826758E+00	3.964943E+00
349093.7969	3.328193E+00	3.983682E+00
349094.1971	2.201098E+00	3.293334E+00
349094.5973	1.396358E+00	-1.054152E+00
349094.9975	8.498470E-01	2.110319E+00
349095.3977	4.962853E-01	3.135707E+00
349095.7979	2.781130E-01	1.718632E-01
349096.1981	1.495725E-01	9.752524E-01
349096.5983	7.720633E-02	1.257086E-01
349096.9985	3.825122E-02	-2.277670E+00
349097.3987	1.819039E-02	8.088181E-01
349097.7989	8.303299E-03	-7.738716E-02
349098.1991	3.638112E-03	-1.190850E+00
349098.5993	1.530102E-03	1.539760E+00
349098.9995	6.177104E-04	-3.029468E+00
349099.3997	2.393707E-04	3.181723E-01
349099.7999	8.904029E-05	-4.269439E-01
349100.2001	3.179946E-05	1.718345E+00
349100.6003	1.092891E-05	-2.916754E+00
349101.0005	3.709793E-06	-2.655665E+00
349101.4007	1.585175E-06	1.445978E-01
349101.8009	1.916448E-06	-1.642036E+00
349102.2011	5.342169E-06	3.237885E+00
349102.6013	1.679476E-05	-3.300193E+00
349103.0015	5.148359E-05	-1.276617E+00
349103.4017	1.517022E-04	1.771200E+00
349103.8019	4.291363E-04	-2.495294E+00
349104.2021	1.165285E-03	-1.269824E+00
349104.6023	3.037383E-03	-4.365558E+00
349105.0025	7.599719E-03	5.276700E+00
349105.4027	1.825264E-02	2.424767E+00
349105.8029	4.208055E-02	6.515999E-01
349106.2031	9.312283E-02	-3.136676E+00
349106.6033	1.978027E-01	-3.113229E+00
349107.0035	4.032498E-01	1.001310E+00
349107.4037	7.888965E-01	-3.387404E-01
349107.8039	1.480701E+00	2.447962E+00
349108.2041	2.665391E+00	2.280699E+00
349108.6043	4.599188E+00	3.727747E+00
349109.0045	7.602293E+00	1.205631E+01
349109.4047	1.202875E+01	1.455532E+01
349109.8049	1.820428E+01	1.774625E+01
349110.2051	2.633500E+01	2.795940E+01
349110.6053	3.640738E+01	3.371249E+01
349111.0055	4.811589E+01	4.729863E+01
349111.4057	6.085743E+01	5.736326E+01
349111.8059	7.380957E+01	7.288179E+01
349112.2061	8.607134E+01	8.573598E+01
349112.6063	9.681478E+01	9.642007E+01
349113.0065	1.053938E+02	1.057900E+02
349113.4067	1.113861E+02	1.067572E+02
349113.8069	1.145781E+02	1.126839E+02
349114.2071	1.149254E+02	1.160900E+02
349114.6073	1.125157E+02	1.163695E+02
349115.0075	1.075518E+02	1.065604E+02
349115.4077	1.003489E+02	1.033880E+02
349115.8079	9.133436E+01	9.494849E+01
349116.2081	8.103321E+01	8.393029E+01
349116.6083	7.003084E+01	7.411353E+01
349117.0085	5.891852E+01	6.216452E+01
349117.4087	4.823542E+01	4.684824E+01
349117.8089	3.842381E+01	4.118242E+01
349118.2091	2.980771E+01	2.906102E+01
349118.6093	2.259648E+01	2.108118E+01
349119.0095	1.690859E+01	2.291816E+01
349119.4097	1.280793E+01	1.757185E+01
349119.8099	1.034398E+01	1.025013E+01
349120.2101	9.586006E+00	1.058264E+01
349120.6103	1.063992E+01	7.545031E+00
349121.0105	1.363652E+01	1.232578E+01
349121.4107	1.868468E+01	2.047575E+01
349121.8109	2.579451E+01	2.522152E+01
349122.2111	3.479201E+01	3.551677E+01
349122.6113	4.525969E+01	4.503633E+01
349123.0115	5.653714E+01	5.796395E+01
349123.4117	6.779309E+01	6.996906E+01
349123.8119	7.814761E+01	7.770856E+01
349124.2121	8.679928E+01	8.799468E+01
349124.6123	9.311533E+01	9.840556E+01
349125.0125	9.666870E+01	1.003069E+02
349125.4127	9.723552E+01	9.418009E+01
349125.8129	9.478092E+01	9.604562E+01
349126.2131	8.945557E+01	9.291158E+01
349126.6133	8.160691E+01	7.893696E+01
349127.0135	7.178818E+01	7.367026E+01
349127.4137	6.073686E+01	6.013357E+01
349127.8139	4.930112E+01	5.026370E+01
349128.2141	3.831823E+01	3.746983E+01
349128.6143	2.847936E+01	2.444657E+01
349129.0145	2.022896E+01	2.148032E+01
349129.4147	1.373237E+01	1.043718E+01
349129.8149	8.913461E+00	9.147402E+00
349130.2151	5.535773E+00	4.653787E+00
349130.6153	3.292075E+00	3.650551E+00
349131.0155	1.875956E+00	1.091443E+00
349131.4157	1.024909E+00	3.965389E-01
349131.8159	5.370884E-01	-5.792600E+00
349132.2161	2.700487E-01	5.656030E+00
349132.6163	1.303194E-01	-2.884985E+00
349133.0165	6.040830E-02	4.053552E+00
349133.4167	2.700802E-02	1.796229E+00
349133.8169	1.192204E-02	2.099022E+00
349134.2171	5.851845E-03	-1.775002E+00
349134.6173	4.559108E-03	5.769846E+00
349135.0175	6.771620E-03	9.653371E-01
349135.4177	1.329591E-02	-3.695611E+00
349135.8179	2.696514E-02	3.116192E-01
349136.2181	5.318857E-02	-6.127196E-01
349136.6183	1.009290E-01	-8.757491E-01
349137.0185	1.838966E-01	-3.182822E+00
349137.4187	3.216152E-01	1.961208E+00
349137.8189	5.398314E-01	5.341341E+00
349138.2191	8.695741E-01	2.152266E+00
349138.6193	1.344159E+00	3.304500E+00
349139.0195	1.993712E+00	-2.313473E+00
349139.4197	2.837419E+00	5.238364E+00
349139.8199	3.874653E+00	5.082205E+00
349140.2201	5.077082E+00	1.063693E+00
349140.6203	6.384416E+00	1.869626E+00
349141.0205	7.706124E+00	7.411973E+00
349141.4207	8.930222E+00	1.235635E+01
349141.8209	9.938281E+00	8.238689E+00
349142.2211	1.062391E+01	9.546929E+00
349142.6213	1.091077E+01	1.230071E+01
349143.0215	1.076603E+01	1.001332E+01
349143.4217	1.020632E+01	6.147674E+00
349143.8219	9.294698E+00	8.109198E+00
349144.2221	8.129426E+00	5.501813E+00
349144.6223	6.827045E+00	9.557019E+00
349145.0225	5.503591E+00	8.076511E+00
349145.4227	4.258037E+00	4.810938E+00
349145.8229	3.161253E+00	2.213429E+00
349146.2231	2.251968E+00	2.063358E+00
349146.6233	1.539259E+00	-2.611903E+00
349147.0235	1.009535E+00	-6.855146E-01
349147.4237	6.353552E-01	1.139670E+00
349147.8239	3.837319E-01	2.696174E+00
349148.2241	2.224254E-01	2.626050E+00
349148.6243	1.237403E-01	1.732891E+00
349149.0245	6.607356E-02	1.902788E+00
349149.4247	3.386476E-02	3.158632E+00
349149.8249	1.666025E-02	1.796868E+00
349150.2251	7.867448E-03	-4.408226E+00
349150.6253	3.566227E-03	-3.586373E+00
349151.0255	1.551703E-03	-1.579308E+00
349151.4257	6.480882E-04	3.238473E-01
349151.8259	2.598283E-04	5.383166E+00
349152.2261	9.999372E-05	-3.474685E+00
349152.6263	3.694575E-05	-2.236522E+00
349153.0265	1.312797E-05	-2.062889E-01
349153.4267	4.564420E-06	2.964184E+00
349153.8269	1.816031E-06	-1.559938E+00
349154.2271	1.624042E-06	-4.692281E+00
349154.6273	3.776212E-06	-1.609412E+00
349155.0275	1.092888E-05	-1.230389E+00
349155.4277	3.129329E-05	-2.137701E-01
349155.8279	8.627273E-05	1.241358E+00
349156.2281	2.283898E-04	-2.360419E-01
349156.6283	5.804273E-04	-7.132451E-01
349157.0285	1.416042E-03	5.311074E-01
349157.4287	3.316346E-03	1.720358E+00
349157.8289	7.455867E-03	-7.612155E-01
349158.2291	1.609123E-02	-2.931754E+00
349158.6293	3.333723E-02	6.577053E-01
349159.0295	6.629987E-02	4.297835E+00
349159.4297	1.265693E-01	-1.210903E+00
349159.8299	2.319322E-01	-1.773036E+00
349160.2301	4.079316E-01	1.072444E-01
349160.6303	6.886158E-01	2.282635E+00
349161.0305	1.115558E+00	4.231063E+00
349161.4307	1.734169E+00	3.880667E+00
349161.8309	2.586637E+00	2.707595E+00
349162.2311	3.701662E+00	6.644910E+00
349162.6313	5.082412E+00	3.461863E+00
349163.0315	6.695495E+00	3.475967E+00
349163.4317	8.464551E+00	9.659651E+00
349163.8319	1.027175E+01	1.243579E+01
349164.2321	1.196882E+01	1.038281E+01
349164.6323	1.339668E+01	1.284149E+01
349165.0325	1.441025E+01	1.728917E+01
349165.4327	1.490363E+01	1.829666E+01
349165.8329	1.483091E+01	1.551501E+01
349166.2331	1.421943E+01	1.411821E+01
349166.6333	1.317450E+01	1.699018E+01
349167.0335	1.187713E+01	1.179563E+01
349167.4337	1.057792E+01	1.065214E+01
349167.8339	9.590991E+00	6.508420E+00
349168.2341	9.289472E+00	1.063752E+01
349168.6343	1.009978E+01	1.095933E+01
349169.0345	1.248509E+01	9.891698E+00
349169.4347	1.690375E+01	2.065378E+01
349169.8349	2.373088E+01	2.315313E+01
349170.2351	3.314570E+01	3.101364E+01
349170.6353	4.501307E+01	4.328385E+01
349171.0355	5.881129E+01	5.844008E+01
349171.4357	7.365765E+01	7.463246E+01
349171.8359	8.844578E+01	8.831731E+01
349172.2361	1.020495E+02	9.845792E+01
349172.6363	1.135106E+02	1.116038E+02
349173.0365	1.221410E+02	1.214976E+02
349173.4367	1.275254E+02	1.246075E+02
349173.8369	1.294591E+02	1.314156E+02
349174.2371	1.278798E+02	1.324199E+02
349174.6373	1.228366E+02	1.213053E+02
349175.0375	1.145143E+02	1.136747E+02
349175.4377	1.032992E+02	1.034160E+02
349175.8379	8.984178E+01	8.807476E+01
349176.2381	7.506121E+01	7.106696E+01
349176.6383	6.005092E+01	6.491494E+01
349177.0385	4.589554E+01	5.062866E+01
349177.4387	3.346526E+01	3.279358E+01
349177.8389	2.327250E+01	1.983468E+01
349178.2391	1.544196E+01	1.740526E+01
349178.6393	9.785076E+00	1.027121E+01
349179.0395	5.927932E+00	6.941967E+00
349179.4397	3.437039E+00	4.739611E+00
349179.8399	1.909002E+00	-1.774684E+00
349180.2401	1.016432E+00	-2.854660E+00
349180.6403	5.190657E-01	6.106058E+00
349181.0405	2.543233E-01	-2.314323E+00
349181.4407	1.195812E-01	-4.809627E+00
349181.8409	5.396435E-02	2.049160E+00
349182.2411	2.337490E-02	-1.772354E+00
349182.6413	9.718705E-03	2.415557E-01
349183.0415	3.878838E-03	-1.092590E+00
349183.4417	1.486353E-03	-1.094863E+00
349183.8419	5.478064E-04	-2.910046E+00
349184.2421	1.970536E-04	2.410066E+00
349184.6423	7.742129E-05	-6.649052E+00
349185.0425	5.475721E-05	3.985403E+00
349185.4427	9.592327E-05	1.997816E+00
349185.8429	2.304228E-04	-3.350363E+00
349186.2431	5.615775E-04	8.496263E-02
349186.6433	1.322687E-03	-3.765403E+00
349187.0435	2.992821E-03	-2.673420E+00
349187.4437	6.500924E-03	1.123561E+00
349187.8439	1.355511E-02	-1.760164E-01
349188.2441	2.713048E-02	4.847027E+00
349188.6443	5.212351E-02	1.493148E+00
349189.0445	9.612243E-02	1.839349E+00
349189.4447	1.701456E-01	-4.462561E+00
349189.8449	2.890735E-01	-4.494463E-01
349190.2451	4.713796E-01	6.396808E-01
349190.6453	7.377163E-01	-2.574867E+00
349191.0455	1.108016E+00	4.263980E+00
349191.4457	1.597080E+00	6.529590E+00
349191.8459	2.209161E+00	3.339038E+00
349192.2461	2.932633E+00	1.613262E+00
349192.6463	3.736331E+00	2.097545E+00
349193.0465	4.569158E+00	7.706159E+00
349193.4467	5.364034E+00	5.359463E+00
349193.8469	6.046168E+00	8.879901E+00
349194.2471	6.544380E+00	6.923975E+00
349194.6473	6.803124E+00	1.114607E+00
349195.0475	6.792473E+00	4.124088E+00
349195.4477	6.513674E+00	1.007895E+01
349195.8479	5.998911E+00	5.051085E+00
349196.2481	5.305345E+00	4.502443E+00
349196.6483	4.504875E+00	5.170740E+00
349197.0485	3.672072E+00	5.127060E+00
349197.4487	2.873021E+00	5.552941E+00
349197.8489	2.157351E+00	-1.318606E-01
349198.2491	1.554645E+00	7.930880E-01
349198.6493	1.075131E+00	-2.810154E+00
349199.0495	7.135367E-01	-2.534851E+00
349199.4497	4.544759E-01	-1.927773E+00
349199.8499	2.778204E-01	2.379083E+00
349200.2501	1.630045E-01	-4.698365E+00
349200.6503	9.180431E-02	3.205585E-01
